date_hour,avg_compile_time,avg_queue_time,avg_execution_time,avg_cluster_size,total_cached_queries,total_aborted_queries,avg_mbytes_scanned,avg_mbytes_spilled,avg_joins,avg_scans,avg_aggregations,total_queries
20240419 07,2932.052028571072,810.3001734539147,2978.1321740648214,5.981661538461538,22185,1032,10274.933290403204,2651.5917918441255,0.4609892327664263,1.1097341464212858,2.050127090446944,183334
20240419 08,2999.578782510177,1404.5953896068079,3077.6197604039735,5.675686341798215,18620,1034,8578.989460802119,2316.961095495415,0.516159443182445,1.2387636082820594,2.169176457609355,199419
20240419 09,2468.144249768136,1447.8429688501474,2575.850944018166,5.529437953294783,19355,906,5935.099782137278,2637.0779250976843,0.5886058563920377,1.3443606131082095,2.1418407896423535,218428
20240419 10,3114.185092549104,2255.224787549913,3175.748110985973,5.61337538604629,17882,864,10988.206327965525,5026.298372646858,0.5280280536500461,1.2053445274905292,2.1451571618716083,195340
20240419 11,2845.006305090221,1387.9045575990247,2904.605468081243,5.814675727229376,18622,908,18572.11561602349,3661.5602556915055,0.5079712588519104,1.185069129205468,2.141967782936889,192755
20240419 12,3251.0288668796356,1166.1156900794206,3378.7939614299717,5.98228478006635,18124,902,8391.25890145827,3165.6598814251233,0.6115440014403745,1.3077750215055914,2.3489607297897455,199948
20240419 13,3218.880728228902,999.5856179506522,3383.2599265855856,5.955631888580739,27216,1283,8722.91605637401,1763.1819381759346,0.4910669929529522,1.1756058069145707,2.0568041730298625,217396
20240419 14,2099.7706241238234,830.5758466318405,2225.1757613304526,4.516434982747202,40841,1042,20854.168302563183,1239.7777666248433,0.3478989085158181,1.093865771728505,1.9334649174693506,321214
20240419 15,1700.844488608579,739.1099730804818,1718.3605566162473,4.221440494154661,37977,933,4592.567968539129,1397.23053311489,0.30470770099487604,1.0821059281643013,1.959148303343555,357733
20240419 16,1639.384321303498,794.8777733256162,1745.4555184542096,4.352033726181886,22467,967,4728.945571266677,884.0533437644877,0.3522609560274847,1.160874404523396,2.150907498924061,336915
20240419 17,2560.2810463844717,1013.4943090925807,2575.7351889307715,5.88474357347972,37439,848,6741.255333522566,3141.5711382344593,0.4170129631332169,1.0237473568079434,2.0009147742943827,217540
20240419 18,2903.2431984565214,1470.244585048881,2943.82190176986,5.8743375157147435,35108,951,29310.81851790313,3462.342521273692,0.4774279470017757,1.097356918453763,2.029284641052159,204988
20240419 19,2961.890726289639,1160.3295021220674,3126.072882780016,6.061418352199491,13768,1016,8080.254147546771,2745.598070361219,0.5226856539629877,1.2285423443996812,2.2403052760841935,185668
20240419 20,2904.5099669603524,789.2820853886087,2839.32621607641,6.11389118797673,34140,998,18388.86471744998,2855.8976407678915,0.5053483345341684,1.1408902806259122,2.177021559607604,216516
20240419 21,2734.44698867816,976.5763462943946,2606.3609623194843,6.040198431196515,34608,960,21204.870573925076,2431.299410786622,0.4196016393290962,1.0408120784879686,2.0084973124994216,216186
20240419 22,2984.488165661346,822.4629962520414,3049.6070811744385,5.661083412309256,14834,826,10204.824949267704,3557.6424167374435,0.4931502825655305,1.2044752270510968,2.181317777542796,170226
20240419 23,2859.8530259177714,911.63829798521,2599.97462680233,6.326960184807718,34666,903,38899.273637571416,5018.5931202837755,0.40665549107190224,1.0213414957614082,1.9421344678683967,188506
20240420 00,3065.9007537447496,1300.3410150891632,2662.5075645342313,6.313662096626919,39298,874,13528.801519271887,6899.4536111775005,0.4270806833769797,1.0118917570769423,1.9379224342187304,200475
20240420 01,3519.507104652188,772.7017199992557,3372.4920884996372,6.475568368426814,20537,1018,8794.204339803675,5574.454483725736,0.45887942637745704,1.1150780605504245,2.0383386779637886,161221
20240420 02,2917.788810688462,1334.3384456937786,2609.266262137211,6.364267707458001,38480,843,9697.26044736824,3008.8865987841323,0.3541543901001768,0.9340064873358922,1.8493048145375783,188367
20240420 03,2856.6130574132144,1452.1754041368672,2807.2298895590193,6.576941773222023,17049,916,39613.6682767333,4716.0372296945825,0.42589368022124346,1.0803453615390641,2.062300040368498,165971
20240420 04,3102.559595583592,921.023551602113,3135.1355428037405,6.499949979277129,19897,921,9881.023841766713,3397.6449777337953,0.5269336190145139,1.1691407340714697,2.0850433365434475,175487
20240420 05,2583.8198819601434,640.338040018846,2579.14400823069,6.450940837806898,21562,1010,7384.098038260154,2919.4330447307007,0.4115345044759185,0.9653464870530091,1.984403996115422,208002
20240420 06,2688.136641872663,2061.269744228296,2988.2030149625425,5.572201419813605,19238,890,9958.58668651201,4352.501956020895,0.42341648125089304,1.013013125395497,2.1273908428422708,195956
20240420 07,3006.2521615047444,1721.075847570917,3125.8974369728076,5.839334487521641,23915,972,9724.642954671259,2814.078129036226,0.47696735534807155,1.1252260800729748,2.1674801180596694,190751
20240420 08,2985.768034496364,1445.3356175631895,3073.533589127265,5.380990223977842,22782,908,9496.250289535834,2108.165835906985,0.4783346521152765,1.1484500579766401,2.0918817774194673,200943
20240420 09,3219.116001652397,2530.472893613137,3311.199821488341,5.698423096443705,20054,507,7419.848414864581,2675.8605182970077,0.45916545799397523,1.1864280425588023,2.142033410079823,197186
20240420 10,3416.3402665493627,3024.07328235369,3562.7591742146237,5.388923177690167,19900,642,10533.855828074771,3518.619103464698,0.5032401416965403,1.1953736503828776,2.08447171372208,188572
20240420 11,2953.7874789022567,1418.401672711525,2971.15936772587,6.146964776417687,17597,802,11648.440240146301,3313.9258867125463,0.5767065446868402,1.2727115249282737,2.192475504790776,184730
20240420 12,3491.580531514337,1300.2590716669156,3403.23028039245,5.825449159317538,26367,1037,8834.15237078593,2409.7641049144568,0.5366701528960606,1.1868618955127248,2.21349170775437,200790
20240420 13,3482.834472403726,1735.5581009655607,3623.2878030295574,6.173665725420643,22475,1315,9607.531864285073,3250.3335539897676,0.505349462101005,1.1437809427258143,2.1982942745499465,203198
20240420 14,1890.701723097818,586.4223027084746,1953.5976421696657,4.5079051250495965,42297,1112,5466.111290620994,1793.6302944402596,0.2919005497756165,1.0384929510396674,1.9318451393197789,346505
20240420 15,1382.1426916025323,950.8175457300235,1572.1052763010666,3.7262896697239807,37479,1267,3258.51010490242,994.8678324845268,0.25051024573434566,1.057908688824538,2.0198143425873902,416466
20240420 16,1973.4257754972607,747.4111056740514,2010.906389824383,4.395929069986795,32589,1176,4746.623444982958,1899.8243747573094,0.34225330941027093,1.0859791025013672,2.0842840192024155,312669
20240420 17,1638.6083681194782,445.2935377782775,1664.8937879469306,4.059681676397664,36072,975,4700.914080326821,2477.4246412800926,0.2416319991005172,1.018228581065887,1.9644198335956824,355760
20240420 18,3319.421967120345,1058.8700562041456,3107.4991654250202,5.9854455688182515,37891,1107,8030.021565203265,3939.4120885815237,0.4379915505177194,1.0360093170630504,1.9630146545708305,212084
20240420 19,3079.3065012508173,1548.8280548178748,3341.5664240516703,6.167205839270466,15200,1144,8149.992825030927,3247.2889780647497,0.47031244877217143,1.1790651672622756,2.1840431461263563,183006
20240420 20,2581.6757211671556,653.3873605000841,2446.1223777655446,6.454192404315059,38219,1287,8254.392098074111,2674.772078577177,0.47615819620296357,1.0602630537344804,2.0577653626201644,219803
20240420 21,2647.814709752388,1331.714556793043,2579.7450272713404,5.8335180695754225,33287,1135,10099.69792145682,3294.0546134921365,0.4315022122206118,1.0254023953009384,1.9577103516667937,209744
20240420 22,2711.580882352941,1199.69638794228,2714.600767511705,6.003564777866454,18918,836,10172.161459359364,4446.670580355384,0.5218725667654286,1.1614150933856469,2.134537015501916,197782
20240420 23,2408.9636265229256,953.2993063842823,2340.5560950852505,5.812592911465059,36909,879,8262.187837755615,5683.6499731731465,0.5237918878509801,1.1023323228582271,1.9759360611588914,218709
20240421 00,3035.7396379919273,1092.3862480049174,2798.885377658173,6.218663627491794,34334,819,6645.255753791258,3857.783566968268,0.5273423174467075,1.147623204425597,2.027789112659542,193601
20240421 01,2749.9550460777705,433.9152420546614,2659.6400834929013,6.180254347478428,26431,773,8581.950030777649,4025.9121537514534,0.4517011966165824,1.0626656776322978,2.0181361302305256,173907
20240421 02,2432.576453813779,731.7058974449268,2306.946911425136,6.351177104569477,38172,818,8788.937290350139,4074.270556679272,0.41780653080525804,1.0111127321021627,1.8727141930063738,198781
20240421 03,2908.801853278388,1847.7841613254966,2989.822245419005,6.297497748365117,16026,778,9570.097833410693,2636.199073172923,0.5170341214329406,1.2196750086433872,2.113773569851866,150404
20240421 04,3086.091630734338,1691.1752896651465,3118.0391595139276,6.184972760073023,27560,1067,11177.27830670291,1625.9838891467214,0.6736356231333153,1.2862240742074729,2.1327832789374233,180467
20240421 05,2522.3087025353025,1153.8072300118276,2617.7527673598124,6.324837054338519,20119,927,11591.324843548684,3540.2685670900055,0.47017316848798535,1.011665874788973,2.0317526106691197,197842
20240421 06,2662.6288659793813,1680.4325993406649,2847.9308201424365,6.048814236171927,20734,1182,6294.46353460454,2310.611149248566,0.438412562599089,0.9532023051564034,2.0531796562397764,198685
20240421 07,2949.441115346705,1090.246339742459,3011.575845931952,5.6938468132002695,22793,1294,9211.245666312074,2728.9510661960253,0.5378633019621678,1.1789557241136004,2.1282257478754425,192746
20240421 08,3101.0260165586838,2338.684468976818,3284.73520792412,5.947894335012979,20547,1141,8436.988443700155,2701.429162732418,0.5280768463178681,1.2252922702015694,2.1600264697541043,190406
20240421 09,3740.7440828851823,1998.2902869699153,3708.7573030400204,6.3382509080748815,24759,1134,10523.993519225483,3373.894774455609,0.5160043947032261,1.185592102150566,2.125201730545816,190229
20240421 10,3960.6991775444344,2660.4207055082925,4194.247298487583,5.759463787812083,19292,1106,11724.780719157225,3405.7981885390723,0.6137105783277477,1.2780033513792215,2.152852968978259,186192
20240421 11,2454.2428093014482,1991.7151373108472,2632.2985598070686,5.556913970122403,22494,1215,6446.967696224535,1978.0646358917193,0.6478235763658905,1.3727857882848458,2.1744111003549533,235524
20240421 12,3621.9240280331496,2630.5595154474167,3659.534527826077,6.118202635126941,22535,1166,9502.805232929164,2395.8830080945822,0.6372994944900567,1.2916872977672351,2.245281715279297,173686
20240421 13,3339.472257939886,1886.4232595430976,3526.5043524438242,6.046616475531822,24708,2055,9390.532924728695,2189.948563290099,0.6042295757929153,1.2136081551052709,2.1300578937503905,192076
20240421 14,2158.817877414811,1247.7799845906363,2142.7087275669646,4.4483189817700515,43761,1181,4703.219214174898,1572.8820847126858,0.33204277226701395,1.0512828778759578,1.9033626584053565,310201
20240421 15,1492.939010129464,512.3980756514322,1711.1124301609054,3.7823638864169564,30986,974,3620.768464980121,976.4935846196967,0.2948838969975179,1.1197470938311596,2.052356560322769,417388
20240421 16,1661.036828058708,588.5143737606977,1679.7617334924219,4.529594844912536,44342,1030,4661.285490832773,1570.7259236526354,0.47033543066917316,1.217756680429539,2.0324500487852335,349491
20240421 17,1318.6075834529324,291.94798598793506,1445.1745240032185,3.6676973354690574,40926,1156,3093.8219006395125,1794.7350263394037,0.30602047575228164,1.107773317507524,1.9865613983614063,449898
20240421 18,1263.9678231680157,597.9312068144324,1392.4586028296828,3.8432067637576988,29789,1007,3282.875938775561,1867.2272762279545,0.3705715738586815,1.1917548497838277,2.111098072511487,434607
20240421 19,1303.7484750232209,471.25530939279855,1358.4977116955831,3.959583891183769,46997,1047,3819.245110062004,1739.9118324334554,0.3509552519109426,1.139380336817348,2.0184665947046487,455796
20240421 20,1310.3895611182188,451.0654613003689,1335.4065274582697,4.028060688935163,55171,934,3553.0688559469927,1364.8608417402181,0.4507412452153597,1.1925346445063112,2.0045985211002937,417743
20240421 21,2137.2110783928515,868.0170099046018,2171.634370316329,5.546102431771655,24990,822,7739.857478869044,1785.6878665403922,0.6803565339444739,1.3958629057199274,2.122855919367501,252206
20240421 22,2608.8690778965906,981.8946104454219,2695.362097005241,5.680415932734509,23036,952,8582.559200518339,3355.709579882435,0.7590752818646038,1.4369112021167232,2.1687227193825103,237348
20240421 23,2485.864904926389,873.5906529521832,2216.7602074477863,6.17821043910522,35023,900,7425.899986555526,4732.0982522183385,0.4876266805109402,1.0546794726197044,1.8485620342429454,184914
20240422 00,2944.3962377681883,1538.291749100489,2796.2598946213852,6.668546353731179,29775,936,8915.504272140244,6230.230799921432,0.6134716513074944,1.2203571391961292,2.0271595952969155,195106
20240422 01,2659.9121405557307,624.2903101841748,2310.327320688117,6.179330933572491,44884,869,7277.0689065712795,4553.145064544779,0.6133846985928323,1.1397204641850667,2.0007685811612217,210778
20240422 02,2315.0732940027056,289.2553864676138,2133.310715145678,6.186082364957314,47236,902,7033.002788022203,3597.28808513852,0.5131134119913315,1.054784493137491,1.9232651095593547,207650
20240422 03,2677.4007418757774,2029.4758868825447,2745.574498133764,6.838273682224179,15754,910,8714.14164359954,3171.1845522689664,0.48138135108779717,1.1802212582803726,2.1032247217458555,148695
20240422 04,3115.091286333874,1035.456000388113,2910.2484300291626,6.244039778943921,29430,1177,7006.042936541071,2266.6566511846363,0.6396209430066896,1.2527747381585117,2.0981063321707913,185513
20240422 05,2690.611153971219,547.0940125231187,2798.8012567685005,6.039026695321199,19251,959,7138.5589180265415,2189.5048257032195,0.4697339394344542,1.0735677518550706,1.9881119504423201,179508
20240422 06,2994.1532632805047,1296.8165102281105,3206.506849918021,5.928691476590636,17823,907,8699.003426830026,4212.104496548292,0.5192512957073847,1.0764990041484643,2.0973183533787427,181754
20240422 07,2612.5600923002185,1144.3373175553088,2790.7018657423705,6.432904371669834,18255,1624,8461.93756610484,1606.1221772073604,0.4501719515827669,1.0163448780091526,2.076611876844756,184645
20240422 08,3734.02890445455,1541.2211649335125,3630.1901215500006,6.183406826718929,24622,1174,9281.020657727282,2908.912118585192,0.7222333886955326,1.3461636111669435,2.1904230447799087,189058
20240422 09,3729.2699066536065,1706.324152245404,3512.802350531026,6.360762833572693,30573,930,7698.370294823002,3664.1137975079505,0.7103940913256779,1.29347673729042,2.0868402609305083,185490
20240422 10,3362.841215713648,1401.4897751502228,3363.167173870905,5.9686881004074595,30631,1172,8421.53482172036,2756.7861274990396,0.6757462686567164,1.2037361891839504,2.0974316728048072,206360
20240422 11,2717.4879252600035,1304.9564170307895,2811.843471191952,6.135948316766634,25874,891,8182.659436493739,2641.937176348743,0.7148257290925719,1.328045930291637,2.2382125800223553,196820
20240422 12,3256.9196092823668,1130.597684029354,3166.3339811242245,6.0083161573617705,33544,1026,7526.051506217443,2347.6322761692145,0.6484623241034952,1.2673485020426691,2.199439211681041,211488
20240422 13,3007.099532702203,1591.5260743432477,3283.8754655236453,5.8855727994885125,24624,1644,7684.2104366731,2021.4439742367522,0.5359971491382166,1.1554372157921682,2.1406157459922306,199238
20240422 14,1970.1857484893399,578.0825585023401,1922.7102407922405,4.446536807920375,60554,1444,5057.125822647619,895.3051271839336,0.28246896832395035,0.9701526148002442,1.8679888760767822,368575
20240422 15,1378.388194714939,373.0118217987085,1609.7269034281821,3.870042617456607,39052,1093,3347.1942266306537,1019.1849207021,0.23750095918410055,1.0081594594154675,2.027275707877866,430053
20240422 16,2082.1370825271306,513.7181229645772,2117.1610066863545,4.437038328918732,43355,1119,5060.003183301911,1497.2962194332667,0.3792495379040115,1.1098346773826397,2.0383456204833723,329477
20240422 17,1547.3332703847661,369.6375705517188,1656.3917026439904,3.973883697371866,45374,1219,4033.36524932988,2034.225615549046,0.2563705427400629,1.0209528940233996,1.9538143445393032,400947
20240422 18,1482.8515505324117,491.08854702448775,1672.0723966999951,3.9968117979306763,21072,1211,3990.852309919534,1324.079358145949,0.28558273180028615,1.0913562833854484,2.08141896716023,343151
20240422 19,3379.0585932707418,565.934572607923,3291.527427430297,5.9672488166017725,37423,1018,7194.553243163776,1705.3689797118495,0.4876645836916433,1.1033413594756254,1.9743067897341817,209316
20240422 20,2824.012759530588,935.911220726664,2643.0809000079257,6.320337512525356,40905,979,7483.072090499991,3256.0576059953873,0.532633679430455,1.1339708234065469,2.00874645083385,214487
20240422 21,3085.938406025662,878.8670087306917,3017.6887306917392,6.0722746030087755,26902,944,8522.573761925094,4674.165495134371,0.5053378106111485,1.140303559435863,2.107443922095366,186125
20240422 22,3420.378680300455,1192.9218485772299,3309.7925441342545,6.477156298252449,24244,955,9739.11164200858,2872.038678363216,0.5892837289861264,1.2113704585749479,2.010339440254185,170899
20240422 23,2721.254649195461,615.0820604904326,2582.9823635037314,6.170857652755226,36289,828,8536.40241454401,3270.395179423886,0.48281802367992815,1.0629538185287022,1.8213568262162616,178210
20240423 00,3514.058751589524,1300.7365898452374,3289.059066272481,6.907320224552232,33856,1011,10051.877903585158,4633.495259381084,0.5997390759031557,1.1832907791887837,1.9540807184931352,178596
20240423 01,3232.4095588292944,1377.4543687922844,2991.5581742282475,6.67541972277101,24579,876,11458.161134266737,5756.90763400279,0.502741536569088,1.1132208801706427,1.872502191920646,152834
20240423 02,3270.328874393048,612.5286518305492,2985.142225642293,6.934303912647862,41169,876,10043.007266175364,4954.970411011504,0.49076019187346237,1.034622600177494,1.78310884437804,178034
20240423 03,3469.931969578572,879.1511868466899,3365.169207317073,6.656670230124346,16963,888,8932.922770743795,4280.374220776706,0.5367759146341463,1.200763556184669,2.0439895470383274,146944
20240423 04,2901.623705807223,1260.5428540208534,2863.3969841443286,5.962031485364917,25601,1031,8491.193180886252,3402.3154233071814,0.6384768893668659,1.2529201005285224,2.1279840810669364,173881
20240423 05,2400.8580481482504,822.1989805793922,2483.7965278156903,5.725810498146238,16547,1326,6631.631281963766,1955.843744322905,0.39578732126638444,0.9801525656742123,2.0493778754956895,201487
20240423 06,2548.9499191266896,2031.9997541249463,2822.5485577073982,5.432524582179062,22825,1802,6789.9070232001795,3234.4967060723634,0.40202663820793705,1.0002354122853825,2.07169611935926,191154
20240423 07,2829.5359664032358,1060.7088739690873,2837.41206161251,5.569089849697076,24283,1018,9866.672871137906,3251.8800050238633,0.4170238367790266,1.0500375361385164,2.085055292595531,187819
20240423 08,3047.1839682339746,2276.392290062999,2987.295879880374,5.293279719382299,27158,1033,7104.595257928603,2365.4312109907887,0.49558595315663445,1.158910824948871,2.0601934164414253,194606
20240423 09,3160.0265568708182,1695.9761404858173,3189.6301333555075,5.843964114950461,26439,998,7871.763731722436,3183.2079357747984,0.49202257585049214,1.14983525449802,2.04993815547402,192418
20240423 10,3399.9961968248613,2040.7485069919042,3366.8371412049205,5.662220590376471,23669,967,9136.305399810492,3338.5886499568473,0.5765219219850699,1.2258017032909263,2.1161339501629692,190220
20240423 11,2746.0434261633663,1249.9809436071546,2891.116475861212,5.792522064466615,19744,950,8575.631396804785,3888.4544310988476,0.5386510433918517,1.2267876366346473,2.0743157916528654,193216
20240423 12,3323.976384575569,1005.1895938917556,3451.809638997847,6.141231198051377,24664,939,8375.802833739732,2487.6420657654885,0.6181989270682575,1.2896711142022819,2.251617324421215,195539
20240423 13,3192.5932370095134,863.6893477814398,3426.4611055148603,5.9497891912610195,29521,1581,8576.284491570941,2922.803096719049,0.5188213318207157,1.1735582048097328,2.1385169827189956,204502
20240423 14,1773.9971538618856,675.9963879010904,1784.0829455855728,4.574735654674656,44985,1141,4883.760867262383,1978.7200738095644,0.35475234270414996,1.1079943857662662,1.994014236092682,339138
20240423 15,1321.6667612941415,638.3050401056774,1482.269785240566,3.974954616781022,34690,1662,4286.738139298608,1225.1180415706622,0.3059797633152211,1.1213901485748525,2.0652912257765794,367155
20240423 16,2275.280596222918,528.0201029212714,2116.5639413742865,4.816238965304866,53758,1118,7339.56140692108,1574.241312925224,0.38865863152828073,1.0732950635908733,2.0071973820653386,309557
20240423 17,1390.465148602606,236.86610123476652,1455.240472790894,3.9954005532040213,45342,1056,3670.0026975836536,1636.725165011766,0.2330018501387604,1.0070913606563971,1.943512950971323,397808
20240423 18,1470.5283505381972,250.82564230816809,1528.8850541329848,3.975256701310062,30344,1006,4073.9726833800864,1708.2527360726403,0.23773335269535473,1.047025509463188,2.0255229090361477,371862
20240423 19,2739.6510486338098,614.3575211434411,2663.988152032206,5.5763337917945455,36316,1098,6436.681093553758,2087.813202091305,0.4519037454095691,1.0929690596600812,1.9953630081708476,209403
20240423 20,2483.3081714300656,404.6020571722809,2312.0519359178793,5.785308179707619,48777,1218,6399.891788431413,1959.314701054849,0.4323923659557504,1.035599794033619,2.029777921732775,240816
20240423 21,2372.8068695406546,379.850874970593,2283.850612569898,5.694709963545954,36093,1013,8909.112990698235,3350.585972850679,0.457843971117827,1.0815523263178848,2.0099757505564706,221036
20240423 22,2984.557872159015,835.0094086648323,2995.9067294688243,5.575463377807255,20725,804,9475.720002405822,4549.239813682445,0.48468031525439537,1.1567702746817143,2.0986685631674673,171544
20240423 23,2296.3089315531383,538.4649564843381,2131.9523318978563,5.6510444490103415,36074,903,6014.1426512110775,1701.8213437898817,0.4140598864716471,1.0230614423092241,1.914306802674129,188323
20240424 00,2751.3239070831664,761.8290709487477,2563.919685063858,5.99235612145509,40149,774,8824.832976431244,5866.263909267557,0.46447379333222755,1.051164164869796,2.008713095040637,192928
20240424 01,2210.7273022710474,1132.184362424962,2242.703767838688,6.107864514250591,24079,793,5422.0743455162265,3214.49189656276,0.38555203729357695,1.0774787255095983,2.0897211777381974,181908
20240424 02,2309.820892584756,770.7533245370851,2280.731981280793,6.152003641260028,38924,778,4576.606834650144,6127.983623773019,0.33737071244669126,0.9677948596306564,1.9572788954284217,202359
20240424 03,2236.7367799132207,707.3774947559353,2251.0585999877594,6.045051569724207,19096,870,6113.249615139113,1558.1405023842601,0.40092473584937155,1.1268034296460743,2.1611388383492742,179727
20240424 04,2451.3215167603908,1054.7817804867486,2457.2760155032047,5.7341873227904205,24579,842,6994.839878905855,2092.929391242795,0.5898092412956868,1.240543261735666,2.1736369738437555,184736
20240424 05,2719.6545223574103,636.1929697871939,2804.3447615026967,5.71342911385267,14316,1025,6744.567803997643,2193.602396621157,0.36584769723868615,0.935647111757942,2.003360681690673,180023
20240424 06,2856.284668375259,1635.7889733430172,3047.8305444295033,5.594255883410998,13616,901,6429.248697427522,2258.87970600245,0.4787038967949778,1.1175941839310242,2.1252453923761174,139063
20240424 07,2757.5359242804147,1058.4082054795424,2706.6266954763146,5.886036549895366,12857,870,6947.28357986067,2095.243752193359,0.4180604870850653,1.0647163062166916,2.1273443521452426,151801
20240424 08,3059.265440687194,1607.0272461822453,2990.2763282429937,6.297338575769918,15036,857,6075.582159088314,2037.6283828533583,0.45400906192314144,1.0991173015606646,2.066313139788555,148975
20240424 09,3421.234143810899,1352.785832463147,3364.9915377208804,6.150075650044454,13578,888,8351.524373301118,3214.1483841739655,0.44976199839976133,1.138366400412265,2.060863315206336,147478
20240424 10,3356.078956175067,1860.732559995743,3616.7789602511575,6.406958594440813,11656,1020,6964.450831929156,4797.39493475137,0.5220361304741127,1.1871973607194168,2.0969443409780237,150344
20240424 11,3292.181501814592,526.3369017098199,3378.159650599187,6.284502170873501,11644,1011,6403.836976249279,2528.5856684294063,0.5617224755530331,1.24964935971453,2.1552406860154867,153291
20240424 12,3490.9688814261503,815.1812637924913,3415.6569089504133,6.230156438435276,15331,859,8174.87111455868,2655.4159114115423,0.5963855841054808,1.2738657960138395,2.281147535277451,143647
20240424 13,3876.6155093638226,975.1423711001642,4277.914417077176,6.4706933579972095,15948,1276,9691.520702080321,9433.700484684132,0.5111395730706075,1.1639014778325123,2.0529392446633827,152250
20240424 14,1835.9591029729452,421.0747420361419,1876.1726405349668,4.00878051238552,33845,886,5214.264700299576,1787.083126325606,0.26217837746401823,1.0178694182811527,1.923242480627967,277849
20240424 15,1185.8984882343482,361.3192974542089,1199.094227372454,3.6709780872930153,35500,848,2679.0905787697898,1257.1830170145242,0.19878026989897096,0.9919358382129372,1.9034673259380117,341387
20240424 16,1562.0433491044625,361.6404977081671,1490.7310637692456,4.012681546728239,32064,788,2713.0408784180463,835.2915017647099,0.4558087603070623,1.2432064629069473,2.0075219131392235,323322
20240424 17,1203.9262361772635,125.42949235136287,1153.1936189432095,3.6459175206467984,33687,794,2331.2846581833514,1807.0063387348657,0.3308709019414431,1.1354051351880194,1.9186807943753634,373073
20240424 18,1037.934405720418,187.1754557240819,1013.5939096205814,3.7634734609921283,32366,879,2348.038202621034,1360.717520314593,0.3852476087828093,1.18926672810676,1.9886492031011627,384114
20240424 19,2141.7291949838664,358.2107050979157,2132.35795138342,5.101035476848856,17964,844,4770.03291422514,1959.5817790995554,0.396419383629968,1.1094660576468736,2.078784060481966,190470
20240424 20,2498.638656909169,318.4371401594844,2137.0883732386415,5.896482666229221,42743,805,6081.14771829451,1918.066598556055,0.3985929658555609,0.9581276490932789,1.9325937253050627,194878
20240424 21,2290.0774847842627,253.01002113917244,2068.322252573175,5.800926871095505,39715,918,10279.283098185215,4786.083938948496,0.35460029924974573,0.9262471845497676,1.836823692912254,187803
20240424 22,2634.1500851021606,760.6081106063807,2473.747794739066,5.67811581514602,19615,880,5620.727278994416,1624.9585296167782,0.45090983519966193,1.0865333826325798,2.049790038030847,151456
20240424 23,2198.8187515855134,289.1937123169681,1876.7375710594315,5.636850210055766,39211,1019,5624.85857512682,2729.806814610861,0.3721159919609532,0.9441630778064887,1.788883146712604,174150
20240425 00,3062.0587163978,1155.4996242725422,2460.9059474639766,6.28953239608802,45915,905,9349.866812570735,8863.754521402177,0.4331506804232282,0.9655976260606759,1.7990708287395851,182313
20240425 01,2693.460777689047,1733.4001322055797,2505.000608446134,6.5025705813198575,18019,898,7643.617617202327,4158.282371322393,0.44931869056382673,1.0624521130357707,1.9507383982092152,133126
20240425 02,2752.4141024690443,386.35791235807915,2356.0827248804712,6.139344194747295,39623,995,4275.1476458885945,2025.1129393236074,0.34905427275984335,0.8829608489925009,1.7457655387124273,161886
20240425 03,3588.9394618640035,986.28622639829,3287.916020959506,6.231898553623768,18615,678,7075.546984316888,8983.326562459362,0.46121303883149267,1.095171297945612,2.0116524165776037,134736
20240425 04,3326.2244352176813,736.4914813456473,2976.7167339045777,5.803123010989943,24511,702,6824.886719414323,3152.637345016642,0.5020571466675557,1.0938285599973327,1.9846297469409528,149965
20240425 05,2151.940536056158,589.114680583089,2097.133572804238,5.831035782988541,19614,757,3598.3339255597184,1154.1663383672576,0.3607595294170804,0.8896682989093908,1.9467177236709083,177057
20240425 06,2614.0127053864308,1043.9987449751225,2706.9799833088064,6.620798475691447,21543,771,3532.733463962689,1013.1093635916616,0.4605877593664991,1.1028483331103593,1.9621581331345679,156969
20240425 07,2562.421084463294,778.4450494984935,2473.874871199572,5.7970163086536015,18695,803,5163.58821049404,1284.5742746540952,0.47644419517666853,1.110637937106262,2.0804888546870313,153338
20240425 08,2752.38841283683,1553.8679554289317,2725.9779122298514,5.266854358419058,22290,956,4762.162136444199,1541.6191489670803,0.45493143150257404,1.081145053736195,2.106217824719268,161809
20240425 09,3071.7101302361807,878.741670447916,2989.9331583155076,5.431244269323223,22398,1096,5527.408528385606,1848.7319650238276,0.6254186383181003,1.309878783950217,2.0314870033058923,185124
20240425 10,2575.1989019598605,1442.3873455579783,2657.2732401583244,5.198775434101393,20634,1005,5118.278786091368,1574.7068451942077,0.7313140186036298,1.394775506789436,2.133817508744961,191253
20240425 11,3140.1610060932217,869.6808664731409,3066.3667729277604,5.491548187540699,20110,984,7216.3975838160495,2954.6143544958813,0.5269600422669825,1.1656545149092032,2.1100959911666757,168453
20240425 12,3061.33015421779,1187.913156994996,2883.2113387001523,5.6556736372985945,24122,950,6972.714319624948,3054.0684900005936,0.527678488173313,1.169900226898331,2.274634009884064,160865
20240425 13,3458.4217030533646,927.9614450123944,3284.6201275734593,5.635137652808232,20803,789,6574.758984640722,2213.311245569439,0.4633795279658984,1.1313133177095829,2.142705123236946,162573
20240425 14,1650.124767779418,178.01306118689013,1675.775883850846,3.937960420124997,41114,811,3056.4558370355644,3527.386000596435,0.23859202379307395,0.9890476848470492,1.9489231923251544,303954
